"Currency","Position","Probability","Odds","Meets Criterion","File"
EURUSD,short,0.46735564512337513,3.2,true,usdchf-2017-265-04.json
EURUSD,short,0.4710515652862602,2.1333333333333333,true,gbpusd-2017-252-05.json
EURUSD,short,0.47106936453983056,1.8888888888888888,false,audusd-2017-267-03.json
EURUSD,short,0.47167875941887144,2.5,true,gbpusd-2017-252-09.json
EURUSD,short,0.47175056378766256,2.1666666666666665,true,eurusd-2017-256-07.json
EURUSD,short,0.4718893226512334,2.5714285714285716,true,usdcad-2017-276-06.json
EURUSD,short,0.4731499019536768,2.727272727272727,true,gbpusd-2017-253-08.json
EURUSD,short,0.47438407651463216,2.3333333333333335,true,usdchf-2017-272-07.json
EURUSD,short,0.47441949198774463,2.2142857142857144,true,usdchf-2017-268-09.json
EURUSD,short,0.47478579625332457,2,false,usdchf-2017-281-04.json
EURUSD,short,0.47497987162290056,3.111111111111111,true,eurusd-2017-254-07.json
EURUSD,short,0.47746784034653567,1.7142857142857142,false,eurusd-2017-272-12.json
EURUSD,short,0.4775637144821455,2.0588235294117645,false,eurusd-2017-269-07.json
EURUSD,short,0.4792166901204921,3,true,usdcad-2017-270-05.json
EURUSD,short,0.4812434920504093,2.4615384615384617,true,nzdusd-2017-281-01.json
EURUSD,short,0.4814284158922048,1.8888888888888888,false,audusd-2017-265-04.json
EURUSD,short,0.48175300179125,3.111111111111111,true,eurusd-2017-258-01.json
EURUSD,short,0.482427746913537,1.7647058823529411,false,eurusd-2017-272-09.json
EURUSD,short,0.483107781049252,1.7777777777777777,false,eurusd-2017-254-09.json
EURUSD,short,0.4844313680740126,3.5555555555555554,true,gbpusd-2017-254-05.json
EURUSD,short,0.4852352934426755,2.4285714285714284,true,audusd-2017-251-04.json
EURUSD,short,0.4859809960076805,2,false,eurusd-2017-279-03.json
EURUSD,short,0.4882973775026334,2.2666666666666666,true,eurusd-2017-270-07.json
EURUSD,short,0.4898833709323734,1.6842105263157894,false,eurusd-2017-252-12.json
EURUSD,short,0.49163783907939257,3.2222222222222223,true,audusd-2017-259-11.json
EURUSD,short,0.492680295390564,2.909090909090909,true,eurusd-2017-256-01.json
EURUSD,short,0.4937056135388859,3.5,true,usdjpy-2017-253-09.json
EURUSD,short,0.4944874136412835,3.1818181818181817,true,eurusd-2017-272-07.json
EURUSD,short,0.49469486227414433,1.6842105263157894,false,audusd-2017-278-03.json
EURUSD,short,0.4949218508908985,1.736842105263158,false,usdchf-2017-276-05.json
EURUSD,short,0.49642442327473985,1.8333333333333333,false,usdchf-2017-255-04.json
EURUSD,short,0.49739858251941327,2.1875,true,eurusd-2017-256-11.json
EURUSD,short,0.498364405069581,2.1333333333333333,true,usdcad-2017-280-11.json
EURUSD,short,0.501965203145681,2.125,true,gbpusd-2017-276-07.json
EURUSD,short,0.5042334240853227,4.166666666666667,true,usdchf-2017-259-10.json
EURUSD,short,0.5055819027677054,1.7647058823529411,false,gbpusd-2017-259-01.json
EURUSD,short,0.5081081855815306,2.3333333333333335,true,usdjpy-2017-272-11.json
EURUSD,short,0.5102972656604946,1.8125,false,eurusd-2017-255-11.json
EURUSD,short,0.5107823892550885,1.875,false,gbpusd-2017-278-10.json
